Borrower_ID,Lender_final_count,LenderID_ordered_by_lending,Lender_Geo_Location,Lender_HomeTown
415610,125,marijn523,,"Dordrecht, , Netherlands"
415610,125,peterandamy591,,", , "
415610,125,laura319,,", , "
415610,125,karen110,,"East Malvern, Victoria, Australia"
415610,125,noah463,,"New York, New York, United States"
416583,47,thomasandmeijian570,,"Phoenix, AZ, United States"
416583,47,FreeMin,,", , Italy"
416583,47,turkan230,,"Hinsdale, IL, United States"
416583,47,friends347,,"Leesburg, OH, United States"
416583,47,vivienne523,,", , "
416583,47,carla963,,"Somerset, NJ, United States"
416583,47,reward704,,", , United States"
416583,47,julie844,,"Kearney, NE, United States"
416583,47,brian868,,"Nanaimo, British Columbia, Canada"
416583,47,russell571,,"Springdale, Arkansas, United States"
416583,47,molly437,,"lake oswego, oregon, United States"
416583,47,nathan681,,"Boston, MA, United States"
416583,47,lynda362,,", , "
416583,47,v852,,"Abrantes, , Portugal"
416583,47,tina140,,"Hayward, CA, United States"
416583,47,debra731,,"Chattanooga, TN, United States"
416583,47,gooddogg,,"Front Porch , , "
416583,47,sandra532,,"Long Beach, CA, United States"
416583,47,ashley718,,"Mission Viejo, CA, United States"
416583,47,sara678,,"San Pedro, CA, United States"
416583,47,jodie715,,"port perry, ont, Canada"
416583,47,wendolyn474,,", , "
416583,47,david774,,"waupaca, WI, United States"
416583,47,sharon832,,"Moonah, Tasmania, Australia"
416583,47,melani549,,"Plymouth, MN, United States"
416583,47,cecilia243,,", , "
416583,47,aina495,,"Basel, , Switzerland"
416583,47,karen598,,"Saratoga, CA, United States"
416583,47,kathryn624,,"San Francisco, CA, United States"
416583,47,robin7835720,,"San Francisco, Ca, United States"
416583,47,lucy807,,", , "
416583,47,christina825,,"Delta, British Columbia, Canada"
416583,47,jody653,,"Golden, CO, United States"
416583,47,aswathi410,,", , "
416583,47,matt568,,", , "
416583,47,gabriella579,,"Muhen, , Switzerland"
416583,47,linda902,,"Alameda, CA, United States"
416583,47,martin805,,"Berkeley, CA, United States"
416583,47,shirley488,,", , "
416583,47,pat703,,"Sunshine Coast, Queensland, Australia"
416583,47,daniele964,,"Levallois-Perret, Cuneo, France"
416583,47,enterldestode,,", , Austria"
416583,47,cynthia757,,", , "
416583,47,michelle108,,"Seattle, WA, United States"
416583,47,michael546,,", , "
416583,47,terri153,,"Olympia, Washington, United States"
416583,47,gianfranco432,,"milano, Milano, Italy"
416695,184,hannele445,,", , "
416695,184,judy349,,"Newtown, PA, United States"
416695,184,page139,,"Eugene, Oregon, United States"
416695,184,tim432,,"Brooklyn, NY, United States"
416695,184,bob473,,"Dallas, , United States"
416695,184,robert4276997,,"Toronto, Ontario, Canada"
416695,184,rebecca349,,"lexington, MA, United States"
416695,184,fredrik687,,"Veberod, , Sweden"
416695,184,peter3076579,,"South Saint Paul, MN, United States"
416695,184,michel627,,"GAGNY, , France"
416695,184,tom325,,"Syracuse, NY, United States"
416695,184,r392,,"Bay Area, CA, United States"
416695,184,paulette359,,", , "
416695,184,barry115,,"Ottawa, Ontario, Canada"
416695,184,jordi197,,", , "
416695,184,michael1441241,,"San Diego, CA, United States"
416695,184,shivaniranja,,"Austin, TX, United States"
416695,184,jacqui258,,", , United States"
416695,184,marc163,,"Utrecht, Utrecht, Netherlands"
416695,184,beth2565281,,", California, United States"
416695,184,elizabeth872,,"brooklyn, new york, United States"
416695,184,leeann680,,"eugene, OR, United States"
416695,184,stig147,,", , "
416695,184,jean535,,", , "
416695,184,emilye586,,", , "
416695,184,bruce875,,"State College, PA, United States"
416695,184,lorraine528,,", , "
416695,184,taylor273,,"Lubbock, TX, United States"
416695,184,carrie132,,"Normandy Park, WA, United States"
416695,184,jaakko953,,"Helsinki, , Finland"
416695,184,collin564,,"Geneva, , Switzerland"
416695,184,martina106,,", , Netherlands"
416695,184,florianfalc,,", , "
416695,184,tonzijlstr,,"Enschede, , Netherlands"
416695,184,vicki607,,"College Park, MD, United States"
416695,184,peter968,,", , "
416695,184,linda969,,"Bedford, NH, United States"
416695,184,suzanne467,,", , "
416695,184,renee497,,"Soldotna, AK, United States"
416695,184,anne300,,", , "
416695,184,kim414,,"Tacoma, Washington, United States"
416695,184,marc407,,"Denver, Colorado, United States"
416695,184,alejandro205,,"Madrid, Madrid, Spain"
416695,184,sally543,,", , United Kingdom"
416695,184,myrastevejohnson705,,", , "
416695,184,fiorella586,,"roma, Roma, Italy"
416695,184,barbara561,,"Winamac, IN, United States"
416695,184,tarundeep304,,", , "
416695,184,barrie732,,"Barrie, Ontario, Canada"
416695,184,adair888,,", , "
416695,184,shree805,,"LOTUS Team, Bay Area, CA, United States"
416695,184,jikizizwe921,,"Seattle, WA, United States"
416695,184,roope535,,"Oulu, Oulu, Finland"
416695,184,eugi,,"Toronto, , Canada"
416695,184,gooddogg,,"Front Porch , , "
416695,184,bento,,", Queensland, , Australia"
416695,184,cameron250,,"Las Vegas, NV, United States"
416695,184,dragos,,"Bucharest, , Romania"
416695,184,menno164,,", , "
416695,184,john2551713,,"Newcastle, NSW, Australia"
416695,184,rob851,,"Nieuw Vennep, , Netherlands"
416695,184,marco799,,"Amsterdam, Noord-Holland, Netherlands"
416695,184,gia485,,"Stockholm, , Sweden"
416695,184,jennie849,,"Paris,, , France"
416695,184,carrie929,,"New York, NY, United States"
416695,184,peter3173417,,"Nairobi, Nairobi, Kenya"
416695,184,ian253,,"Vancouver, , Canada"
416695,184,thomas5185614,,", , "
416695,184,kristen429,,"Washington, DC, United States"
416695,184,thomasandstaci724,,"Tallahassee, FL, United States"
416695,184,michelle8328822,,"Northcote, Victoria, Australia"
416695,184,jeanne5323396,,"Los Angeles, California, United States"
416695,184,heather164,,", , United States"
416695,184,kerry409,,", , Australia"
416695,184,trinitychurch957,,"Newtown, CT, United States"
416695,184,lisa6995127,,"Lebanon, OH, United States"
416695,184,inmemoryof533,,"Nashville, TN, United States"
416695,184,rob903,,", IL, United States"
416695,184,anne620,,"Chicago, IL, United States"
416695,184,galatea586,,"Fresno, CA, United States"
416695,184,judy859,,"San Francisco, CA, United States"
416695,184,matthew125,,"Boulder, CO, United States"
416695,184,paul2487459,,"Singapore, Singapore, Singapore"
416695,184,cynthia891,,"Palo Alto, CA, United States"
416695,184,genekeena,,"San Francisco, CA, United States"
416695,184,harpree,,"Davao, Davao, Philippines"
416695,184,richard806,,"Pocatello, Idaho, United States"
416695,184,jennifer7556475,,"Hawthorne, CA, United States"
416695,184,anne930,,"Freiburg, , Germany"
416695,184,antti143,,"virrat, h, Finland"
416695,184,todd290,,"BURNSVILLE, MN, United States"
416695,184,christine284,,"Br\\u00fcttisellen, , Switzerland"
416695,184,robfit,,"Dublin, Leinster, Ireland"
416695,184,kurt781,,"\\u00c5gotnes, , Norway"
416695,184,tom749,,"Kingston, Ontario, Canada"
416695,184,laura594,,"Fremont, CA, United States"
416695,184,kelly986,,"Baker City, OR, United States"
416695,184,timothy1509731,,"Chicago, IL, United States"
416695,184,kevin644,,"Beavercreek, Ohio, United States"
416695,184,judith400,,"Maple Grove, MN, United States"
416695,184,julia336,,", , Canada"
416695,184,globethreeventure,,"Portland, OR, United States"
416695,184,karin343,,"Lawton, Oklahoma, United States"
416695,184,greg731,,", , "
416695,184,ki369,,", , United States"
416695,184,juliette143,,"Cambridge, , United Kingdom"
416695,184,burge,,"San Jose, CA, United States"
416695,184,mary804,,"Manitowoc, WI, United States"
416695,184,misty908,,"Las Vegas, NV, United States"
416695,184,jim530,,"Calgary, Alberta, Canada"
416695,184,markus121,,"Mannheim , , Germany"
416695,184,peter450,,"Pettendorf, , Germany"
416695,184,bjarne408,,", , Canada"
416695,184,natalie111,,"Los Angeles, CA, United States"
416695,184,jeff830,,"Calgary, Alberta, Canada"
416695,184,dick292,,"Arlington, TX, United States"
416695,184,philip963,,"Oakland, CA, United States"
416695,184,ardis929,,", , "
416695,184,james446,,"Bath, England, United Kingdom"
416695,184,bhsumethods611,,", , "
416695,184,katherine8953962,,", , "
416695,184,claire104,,"Buffalo, New York, United States"
416695,184,wing910,,"San Francisco, California, United States"
416695,184,fabian818,,"Hong Kong, Central, Hong Kong"
416695,184,reshef114,,", , "
416695,184,angela750,,"Leichhardt, New South Wales, Australia"
416695,184,roberta237,,", , "
416695,184,justin969,,", , "
416695,184,sandraandpeter741,,", , "
416695,184,projectline706,,"Seattle, WA, United States"
416695,184,madhurika747,,", , "
416695,184,ruthanne642,,"Waterloo, Ontario, Canada"
416695,184,terry122,,"Saratoga, CA, United States"
416695,184,kevin516,,", , "
416695,184,tamzen502,,"Canberra, ACT, Australia"
416695,184,joe147,,"Ashburn, VA, United States"
416695,184,hart531,,"Minneapolis, MN, United States"
416695,184,caleb570,,"Seattle, WA, United States"
416695,184,diana571,,"Boston, MA, United States"
416695,184,steve916,,"Tri-State Area, KY, United States"
416695,184,daniel165,,"Escondido, CA, United States"
416695,184,rhys567,,", California, United States"
416695,184,mona414,,", , "
416695,184,jose672,,", , "
416695,184,rick263,,"Oklahoma City, OK, United States"
416695,184,chris504,,"Marietta, GA, United States"
416695,184,elizabeth788,,", , "
416695,184,robert642,,"Falmouth, ME, United States"
416695,184,amy219,,", , "
416695,184,jack765,,", , "
416695,184,allan683,,"Roanoke, VA, United States"
416695,184,james967,,"Signal Hill, CA, United States"
416695,184,cathie414,,"Mill Valley, CA, United States"
416695,184,self647,,"Chelmsford, MA, United States"
416695,184,nicholas505,,"Piedmont, CA, United States"
416695,184,sally661,,"New Berlin, WI, United States"
416695,184,nate751,,"Denver, Colorado, United States"
416695,184,barbara528,,"Toronto, Ontario, Canada"
416695,184,deena116,,"Toronto, ON, Canada"
416695,184,david857,,"West Linn, OR, United States"
416695,184,grovecity905,,", , "
416695,184,melissa523,,"Corvallis, OR, United States"
416695,184,dona769,,", , "
416695,184,adrienne548,,", , "
416695,184,sue841,,"Yorba Linda, CA, United States"
416695,184,kat355,,"Kensington, Victoria, Australia"
416695,184,ronna237,,"San Francisco, California, United States"
416695,184,tye314,,", , "
416695,184,keoni279,,", , "
416695,184,li777,,", , "
416695,184,allison120,,", , "
416695,184,kathleen517,,"San Lorenzo Valley, CA, United States"
416695,184,ernestr751,,"Jensen Beach , Florida, United States"
416695,184,cecilia603,,", , Sweden"
416695,184,sandes,,", , United States"
416695,184,bill624,,"Austin, TX, United States"
416695,184,natalie339,,"Bend, OR, United States"
416695,184,athens254,,", , "
416695,184,will860,,", , "
416695,184,amanda351,,"Oviedo, FL, United States"
416695,184,margaret201,,"Grangeville, ID 83530, United States"
416695,184,rob442,,"Powell River, BC, Canada"
416695,184,sharathra,,"Santa Clara, CA, United States"
416695,184,marina306,,"Hamlyn Heights, Victoria, Australia"
417206,47,gooddogg,,"Front Porch , , "
417206,47,dinan,,"Enschede, , Netherlands"
417206,47,cassandra614,,"Detroit, MI, United States"
417206,47,startupacadem,,"Munich, Bavaria, Germany"
417206,47,scott580,,"Saskatoon, Saskatchewan, Canada"
417206,47,kaye301,,", , "
417206,47,praveen629,,", , "
417206,47,christian207,,"Calgary, Alberta, Canada"
417206,47,robert4421241,,", , "
417206,47,brian758,,"Fundao, , Portugal"
417206,47,michael3837478,,", , "
417206,47,peter113,,"Kernen, , Germany"
417206,47,kakbankasp,,"Str\\u00e4ngn\\u00e4s, , Sweden"
417206,47,hbtommy660,,"Columbia, Missouri, United States"
417206,47,angie638,,"Paris, , France"
417206,47,ingrid809,,"Melbourne, Victoria, Australia"
417206,47,paulo749,,"Aveiro, Aveiro, Portugal"
417206,47,pekk,,"Espoo, , Finland"
417206,47,holly6970439,,", , "
417206,47,vincentbloc,,"Amsterdam, , Netherlands"
417206,47,jamie768,,", , "
417206,47,nick954,,"Southlake, TX, United States"
417206,47,david5581267,,"Guelph, Ontario, Canada"
417206,47,rachel423,,", South Australia, Australia"
417206,47,mfalcut,,"Bucharest, , Romania"
417206,47,stephen437,,"Westfield, MA, United States"
417206,47,gerolamo461,,"Firenze, FI, Italy"
417206,47,wilsu,,"Hardenberg, , Netherlands"
417206,47,shauna413,,"South Portland, ME, United States"
417206,47,betty631,,"Kingsport, TN, United States"
417206,47,susan814,,"Salt Lake City, UT, United States"
417206,47,martha958,,"New York, NY, United States"
417206,47,traian157,,"Cluj-Napoca, Cluj, Romania"
417206,47,ignacio774,,"Madrid, , Spain"
417206,47,gabrielle671,,"Rimouski, Quebec, Canada"
417206,47,vulgri,,"Fort Wayne, IN, United States"
417206,47,charles698,,"Burlington, VT, United States"
417206,47,stephen833,,", , "
417206,47,linus600,,"Copenhagen, K, Sweden"
417206,47,susananddennis409,,"Omaha, NE, United States"
417206,47,julie141,,"Rockville, MD, United States"
417206,47,heather706,,"Ottawa, Ontario, Canada"
417206,47,MarshWildma,,"Sacramento, CA, United States"
417206,47,capebretonhighlands591,,", , "
417206,47,rogerandirene192,,"Huntley, IL, United States"
417206,47,marianne512,,"Balnarring, Victoria, Australia"
417206,47,christopher289,,"Toronto, Ontario, Canada"
418546,15,wietske908,,"Lausanne, , Switzerland"
418546,15,erik715,,"Stockholm, , Sweden"
418546,15,linda558,,"LONDON, London, United Kingdom"
418546,15,lindsaycarlso,,"Los Angeles, CA, United States"
418546,15,guido942,,"Mt Kisco, NY, United States"
418546,15,karen352,,"Dubai, Dubai Emirate, United Arab Emirates"
418546,15,FTDW,,"Winner, SD, United States"
418546,15,gretagaleazz,,"GALEAZZI GRETA, EUROPEAN CITIZEN, Italy"
418546,15,jamesclayton948,,"Rio de Janeiro, RJ, Brazil"
418546,15,gooddogg,,"Front Porch , , "
418546,15,don921,,"Tulsa, Oklahoma, United States"
418546,15,margaret2945974,,", , "
418546,15,julie846,,"Chicago, IL - Illinois, United States"
418546,15,alanrae423,,"Stillwater, Oklahoma, United States"
418546,15,brucekovane,,"Galesburg, IL, United States"
419722,97,judy349,,"Newtown, PA, United States"
419722,97,Schascho,,"Ebi, , Switzerland"
419722,97,su,,"Bad Saulgau, , Germany"
419722,97,howard416,,"Vence, , France"
419722,97,annet657,,"Langenboom, , Netherlands"
419722,97,DanJHarriso,,"Chandler's Ford, Hampshire, United Kingdom"
419722,97,garrett530,,", , "
419722,97,gareth320,,"Thunder Bay, Ontario, Canada"
419722,97,ailsa477,,", NSW, Australia"
419722,97,susan6386752,,"Flushing, NY, United States"
419722,97,catrine479,,"NESNA, , Norway"
419722,97,inbal103,,", , "
419722,97,howard701,,"pinole, CA, United States"
419722,97,joel226,,"Portland, OR, United States"
419722,97,snow299,,"Lawrence, MA, United States"
419722,97,zbicyclis,,"Glenview, IL, United States"
419722,97,lorenzo997,,"London, , United Kingdom"
419722,97,staale208,,"Trondheim, , Norway"
419722,97,andrew2077415,,"Brooklyn, New York, United States"
419722,97,greg112,,"Port McNeill, British Columbia, Canada"
419722,97,PeaceAcadem,,"Pasadena, CA, United States"
419722,97,renee697,,", , Canada"
419722,97,rebecka135,,"Huddinge, , Sweden"
419722,97,slavek550,,", PL, Poland"
419722,97,sacha,,"New Westminster, BC, Canada"
419722,97,worldloveorganizatio,,"Newport Beach, CA, United States"
419722,97,midori548,,"San Francisco, California, United States"
419722,97,hilary828,,"San Francisco, CA, United States"
419722,97,stephen9736570,,"Valparaiso, IN, United States"
419722,97,lorraine898,,"Glen Cove, NY, United States"
419722,97,lori211,,", Oklahoma, United States"
419722,97,howard646,,"Titusville, FL, United States"
419722,97,peter511,,"Seattle, WA, United States"
419722,97,tiffany312,,"Hillsboro, OR, United States"
419722,97,nicole625,,"Portsmouth, NH, United States"
419722,97,thomas352,,", , "
419722,97,bob473,,"Dallas, , United States"
419722,97,rekad,,"Shanghai, , China"
419722,97,jeanne517,,", , "
419722,97,JY102,,"Cambridge, MA, United States"
419722,97,bonny715,,"Pearland, TX, United States"
419722,97,kayo288,,"tokyo, , Japan"
419722,97,menno164,,", , "
419722,97,edwin208,,"Petaling Jaya, Selangor D.E., Malaysia"
419722,97,anil167,,", , "
419722,97,tim432,,"Brooklyn, NY, United States"
419722,97,chipinforchang,,"Woodland Hills, CA, United States"
419722,97,highgrovechurc,,"Sea Mills, Bristol, United Kingdom"
419722,97,ronald874,,"Andover, Minnesota, United States"
419722,97,gail618,,"Rochester, Michigan, United States"
419722,97,vickie304,,"Colorado Springs, Colorado, United States"
419722,97,nicole890,,", , "
419722,97,nika768,,"Seoul, Seoul, United States"
419722,97,michael1279242,,"Waterhen Lake First Nation, Saskatchewan, Canada"
419722,97,jeff474,,"Boulder, CO, United States"
419722,97,kate405,,"Wilton, Ontario, Canada"
419722,97,extendedgrace750,,"Grand Haven, MI, United States"
419722,97,frank147,,"Hamburg, , Germany"
419722,97,tyler199,,"Toronto, ON, Canada"
419722,97,tarangpate,,"Piscataway, New Jersey, United States"
419722,97,mrsmathe,,"Reno, Nevada, United States"
419722,97,whiteange,,"Prague, , Czech Republic"
419722,97,ben617,,", , United Kingdom"
419722,97,geanoliveir,,"Toronto, Ontario, Canada"
419722,97,richard464,,"Vancouver, British Columbia, Canada"
419722,97,sauryajit854,,"new delhi, , India"
419722,97,mike7619800,,", , United States"
419722,97,kathy889,,"Cle Elum, WA, United States"
419722,97,jacob965,,"Winter Garden, FL, United States"
419722,97,stacy165,,", , United States"
419722,97,VampireHunte,,"West Chester, PA, United States"
419722,97,kevin855,,", , "
419722,97,julia776,,"Surrey, British Columbia, Canada"
