Borrower_ID,Lender_final_count,LenderID_ordered_by_lending,Is_Fellow
427641,72,sheila823,no
428993,1,martin343,no
426731,117,zdf,no
426731,117,carol422,no
426731,117,highgrovechurc,no
426731,117,bob473,no
426731,117,nuclearspik,no
426731,117,teja,no
426731,117,shervill626,no
426731,117,jamesclayton948,no
426731,117,rob610,no
426731,117,betsy105,no
426731,117,julie4190112,no
426731,117,art796,no
426731,117,steven630,no
426731,117,brian594,no
426731,117,donandkathy642,no
426731,117,sonya981,no
426731,117,neysa280,no
426731,117,alexander9861886,no
426731,117,susan359,no
426731,117,jackie251,no
426731,117,blaakjes941,no
426731,117,guvenc728,no
426731,117,brett396,no
426731,117,thessa104,no
426731,117,hiromitsu809,no
426731,117,anas243,no
426731,117,simonetta916,no
426731,117,lars298,no
426731,117,marek565,no
426731,117,kris319,no
426731,117,cleverspende,no
426731,117,jenny589,no
426731,117,Yuvaraj,no
426731,117,gmc,no
426731,117,narelle336,no
426731,117,elizabeth8030522,no
426731,117,stephanie678,no
426731,117,hobbes31,no
426731,117,joan876,no
426731,117,emmaandkatie695,no
426731,117,xavier650,no
426731,117,sherry316,no
426731,117,behjatfamily459,no
426731,117,kayt956,no
426731,117,carolien962,no
426731,117,wongacom339,no
426731,117,elie,no
426731,117,richard3082591,no
426731,117,thomas286,no
426731,117,mario749,no
426731,117,jason2727479,no
426731,117,aiellogianluc,no
426731,117,burton276,no
426731,117,gilberto204,no
426731,117,taube738,no
426731,117,ken595,no
426731,117,steve677,no
426731,117,kjellrun211,no
426731,117,emily507,no
426731,117,paulandkathy279,no
426731,117,gerritheijkoo,no
426731,117,marcie546,no
426731,117,kathy229,no
426731,117,bernadette395,no
426731,117,john6388811,no
426731,117,jimandpenny150,no
426731,117,robertbarne,no
426731,117,nathaniel176,no
426731,117,william461,no
426731,117,jkidd086,no
426731,117,jackie754,no
426731,117,ally527,no
426731,117,sean696,no
426731,117,anil473,no
426731,117,craig217,no
426731,117,patandpam405,no
426731,117,marshall185,no
426731,117,wilfried796,no
426731,117,linda643,no
426731,117,marja256,no
426731,117,jake297,no
426731,117,greg123,no
426731,117,larry523,no
426731,117,richard308,no
426731,117,anthony496,no
426731,117,john924,no
426731,117,lacey108,no
426731,117,drow,no
426731,117,eli479,no
426731,117,bruce346,no
426731,117,stephen999,no
426731,117,maryanandbill566,no
426731,117,abigail429,no
426731,117,jason326,no
426731,117,john176,no
426731,117,nancy933,no
426731,117,jarek971,no
426731,117,mike685,no
426731,117,lisaandtony283,no
426731,117,markandlibertad764,no
426731,117,ankur370,no
426731,117,valerie450,no
426731,117,kirana303,no
426731,117,lori841,no
426731,117,joseph6807594,no
426731,117,mariehelene163,no
426731,117,murali408,no
426731,117,patrick290,no
426731,117,craig445,no
426731,117,carl995,no
426731,117,bharati180,no
426731,117,yohei350,no
426731,117,zlatko385,no
426731,117,lucy828,no
426731,117,sharon368,no
426731,117,yael842,no
426731,117,gayle246,no
429593,40,evita5,no
429593,40,hafsa673,no
429593,40,peterjudy722,no
429593,40,WorkerB,no
429593,40,shelley421,no
429593,40,victoria791,no
429593,40,tinaandbill291,no
429593,40,katie819,no
429593,40,rauf748,no
429593,40,mattandjenn563,no
429593,40,sandra821,no
429593,40,david685,no
429593,40,sunyata123,no
429593,40,salim599,no
429593,40,fuzzbal,no
429593,40,louise626,no
429593,40,Bobb,no
429593,40,david706,no
429593,40,suzette931,no
429593,40,theresa844,no
429593,40,christine491,no
429593,40,timothy757,no
429593,40,johansigurdso,no
429593,40,tiffany955,no
429593,40,ramaswamy337,no
429593,40,tarik501,no
429593,40,mark878,no
429593,40,diane201,no
429593,40,mikeymacgyve,no
429593,40,chad221,no
429593,40,kanan793,no
429593,40,nancy676,no
429593,40,estellesu,no
429593,40,susan661,no
429593,40,sapientsag,no
429593,40,betsy768,no
429593,40,linda902,no
429593,40,dave342,no
429593,40,fred697,no
429593,40,elizabeth4604426,no
427263,21,photossuedeco,no
427263,21,julie976,no
427263,21,elie,no
427263,21,sydandluke690,no
427263,21,ronita859,no
427263,21,clause,no
427263,21,gooddogg,no
427263,21,tomasconno,no
427263,21,brinkma,no
427263,21,zaid978,no
427263,21,susanandken639,no
427263,21,wenshuo825,no
427263,21,nuclearspik,no
427263,21,bob882,no
427263,21,mazyar206,no
427263,21,richard983,no
427263,21,aaron8357497,no
427263,21,amanda716,no
427263,21,upasna629,no
427263,21,michael9800304,no
427263,21,robert697,no
426619,19,barrie732,no
426619,19,rory759,no
426619,19,adam672,no
426619,19,jing896,no
426619,19,akawesle,no
426619,19,portia830,no
426619,19,chris1964595,no
426619,19,steve723,no
426619,19,christopher256,no
426619,19,john7429447,no
426619,19,nullplu,no
426619,19,elizabeth257,no
426619,19,kyren,no
426619,19,suzanne673,no
426619,19,gary498,no
426619,19,robert2962582,no
426619,19,parinazalaba,no
426619,19,milepointmutualfund250,no
426619,19,michael1774853,no
427307,36,brinkma,no
427307,36,hoyle219,no
427307,36,teppo485,no
427307,36,lisa622,no
427307,36,ken353,no
427307,36,gareth755,no
427307,36,andrew188,no
427307,36,jean920,no
427307,36,angela526,no
427307,36,frances787,no
427307,36,ricardo461,no
427307,36,tara328,no
427307,36,jane144,no
427307,36,david161,no
427307,36,bob655,no
427307,36,ole802,no
427307,36,robertl342,no
427307,36,jerry267,no
427307,36,ted871,no
427307,36,gerr,no
427307,36,john2898973,no
427307,36,jamboo,no
427307,36,yiu136,no
427307,36,gooddogg,no
427307,36,kathleen183,no
427307,36,worldloveorganizatio,no
427307,36,ganesh820,no
427307,36,nayssan447,no
427307,36,helene623,no
427307,36,zoe652,no
427307,36,jenda931,no
427307,36,sony741,no
427307,36,prasad498,no
427307,36,chandra650,no
427307,36,gary470,no
427307,36,bryson310,no
427222,150,rich499,no
427222,150,robert958,no
427222,150,mary240,no
427222,150,hana632,no
427222,150,marinaevito279,no
427222,150,ashley5468126,no
427222,150,katherine303,no
427222,150,anssi129,no
427222,150,richard3456404,no
427222,150,curtis723,no
427222,150,linda929,no
427222,150,diana510,no
427222,150,patti877,no
427222,150,olivier895,no
427222,150,eddie387,no
427222,150,loren697,no
427222,150,troy796,no
427222,150,vuffray159,no
427222,150,diana992,no
427222,150,kurt815,no
427222,150,simone944,no
427222,150,synack482,no
427222,150,michael861,no
427222,150,becky567,no
427222,150,hikaru371,no
427222,150,delsa780,no
427222,150,patrick875,no
427222,150,jamesclayton948,no
427222,150,jane538,no
427222,150,wolfgang377,no
427222,150,gerriteicke,no
427222,150,amy268,no
427222,150,juanpedro187,no
427222,150,stephen180,no
427222,150,melissa910,no
427222,150,trudg,no
427222,150,tatsuo197,no
427222,150,nicoduran,no
427222,150,thrift565,no
427222,150,jose294,no
427222,150,thomas5670904,no
427222,150,bob473,no
427222,150,miriam823,no
427222,150,lisa3329423,no
427222,150,maartje298,no
427222,150,patrick311,no
427222,150,patrikmalmquis,no
427222,150,vincent536,no
427222,150,susan522,no
427222,150,zhenting405,no
427222,150,joel661,no
427222,150,sorenb,no
427222,150,james529,no
427222,150,stpaulsunitedchurcho665,no
427222,150,osma,no
427222,150,jensdamsgaardvana,no
427222,150,greenlight2015256,no
427222,150,r392,no
427222,150,mattiaslave,no
427222,150,dirk229,no
427222,150,trolltech446,no
427222,150,nullplu,no
427222,150,clive591,no
427222,150,thible,no
427222,150,missy919,no
427222,150,monika688,no
427222,150,sophia981,no
427222,150,kamen935,no
427222,150,gilbarde,no
427222,150,armin257,no
427222,150,frankrslettebakke,no
427222,150,allison472,no
427222,150,becky440,no
427222,150,kathy103,no
427222,150,sharon379,no
427222,150,maxandemy635,no
427222,150,wietske908,no
427222,150,halfthehimmel491,no
427222,150,david519,no
427222,150,barbara561,no
427222,150,allison833,no
427222,150,wallace529,no
427222,150,kyle986,no
427222,150,annibel,no
427222,150,laurent593,no
427222,150,cat298,no
427222,150,noriko792,no
427222,150,kelly775,no
427222,150,elisabeth196,no
427222,150,wayne236,no
427222,150,penny199,no
427222,150,olivia319,no
427222,150,eve234,no
427222,150,ian197,no
427222,150,ellen884,no
427222,150,ronald874,no
427222,150,Scatandstaf,no
427222,150,25perda,no
427222,150,jarmo664,no
427222,150,rosermatthias658,no
427222,150,georges763,no
427222,150,susannah198,no
427222,150,nuno756,no
427222,150,paul598,no
427222,150,maggie338,no
427222,150,mark821,no
427222,150,alistair976,no
427222,150,elisabeth114,no
427222,150,williamyi,no
427222,150,john4752852,no
427222,150,wendyj757,no
427222,150,lisa136,no
427222,150,jordan480,no
427222,150,carol389,no
427222,150,isabel898,no
427222,150,emily917,no
427222,150,jim660,no
427222,150,ronanita683,no
427222,150,sterling669,no
427222,150,francesco628,no
427222,150,peter906,no
427222,150,lydia545,no
427222,150,pggm962,no
427222,150,alexander548,no
427222,150,zoe686,no
427222,150,andrew535,no
427222,150,kelly438,no
427222,150,kate147,no
427222,150,david4917470,no
427222,150,james154,no
427222,150,ericganong331,no
427222,150,graciete893,no
427222,150,mike770,no
427222,150,kim800,no
427222,150,mike7619800,no
427222,150,barrie732,no
427222,150,szucheng256,no
427222,150,bernmut,no
427222,150,james134,no
427222,150,kimberly169,no
427222,150,robert8923615,no
427222,150,melanieanddrew478,no
427222,150,trentrainyanddavin481,no
427222,150,linda952,no
427222,150,matt889,no
427222,150,brenda144,no
427222,150,jeroendedau,no
427222,150,katherine886,no
427222,150,ethelj142,no
427222,150,marcy740,no
426777,35,rich499,no
426777,35,christopher440,no
426777,35,seanhowel,no
426777,35,robert372,no
426777,35,john531,no
426777,35,samantha539,no
426777,35,dave734,no
426777,35,trauffe,no
426777,35,james127,no
426777,35,leslie432,no
426777,35,jean947,no
426777,35,kim384,no
426777,35,oleg202,no
426777,35,ayjbusinessclass290,no
426777,35,qualityhobbysho,no
426777,35,3bedition,no
426777,35,robert3012705,no
426777,35,susan9195661,no
426777,35,kivaatconferece199,no
426777,35,trolltech446,no
426777,35,shonaandmarc362,no
426777,35,ramona909,no
426777,35,dan373,no
426777,35,sandrine733,no
426777,35,bmara,no
426777,35,r392,no
426777,35,carol365,no
426777,35,cliff982,no
426777,35,PreethaSrin,no
426777,35,irene472,no
426777,35,ptr,no
426777,35,kwart,no
426777,35,stephen491,no
426777,35,tiagofout,no
426777,35,roman974,no
427726,105,james610,no
427726,105,compadres937,no
427726,105,hazel167,no
427726,105,yann848,no
427726,105,solsticebahama,no
427726,105,dariolope,no
427726,105,marge808,no
427726,105,gooddogg,no
427726,105,mary9931838,no
427726,105,serge716,no
427726,105,max549,no
427726,105,elizabeth6380246,no
427726,105,adam659,no
427726,105,leah525,no
427726,105,margo153,no
427726,105,j200,no
427726,105,parinazalaba,no
427726,105,david6372650,no
427726,105,sunil893,no
427726,105,jennifer174,no
427726,105,P2PMinhNguyen,no
427726,105,michael844,no
427726,105,jamesclayton948,no
427726,105,nikolai,no
427726,105,dennisli,no
427726,105,james125,no
427726,105,barryanddenise675,no
427726,105,shane287,no
427726,105,cliff751,no
427726,105,kevinmage,no
427726,105,donald334,no
427726,105,ed628,no
427726,105,bob750,no
427726,105,marisa811,no
427726,105,jane9691175,no
427726,105,peggy216,no
427726,105,susan901,no
427726,105,kristina667,no
427726,105,apochiraj,no
427726,105,margaret562,no
427726,105,sophie934,no
427726,105,clayton207,no
427726,105,laura169,no
427726,105,dina705,no
427726,105,fran384,no
427726,105,omar786,no
427726,105,steve690,no
427726,105,oili470,no
427726,105,barbara573,no
427726,105,lee790,no
427726,105,jessica449,no
427726,105,theycallmethebrees,no
427726,105,michael8265114,no
427726,105,victor380,no
427726,105,drew274,no
427726,105,margo616,no
427726,105,brian5758641,no
427726,105,janet561,no
427726,105,stephen305,no
427726,105,rotheknott773,no
427726,105,marianne745,no
427726,105,bundreichenau361,no
427726,105,andre608,no
427726,105,betty266,no
427726,105,natalie885,no
427726,105,johnstonheight,no
427726,105,ellen527,no
427726,105,rebecca5348705,no
427726,105,lindsaycarlso,no
427726,105,jennifer326,no
427726,105,kim814,no
427726,105,jean525,no
427726,105,john6174829,no
427726,105,david1518252,no
427726,105,monika628,no
427726,105,FrequentMile,no
427726,105,eric144,no
427726,105,Schascho,no
427726,105,beth7485665,no
427726,105,alvin471,no
427726,105,trolltech446,no
427726,105,atie134,no
427726,105,stuart520,no
427726,105,jo,no
427726,105,petri198,no
427726,105,neuberco,no
427726,105,dominic4026279,no
427726,105,daniel565,no
427726,105,jennie325,no
427726,105,kimberly960,no
427726,105,delbert856,no
427726,105,janice939,no
427726,105,hal251,no
427726,105,jason621,no
427726,105,john381,no
427726,105,gaylehenricka299,no
427726,105,daria534,no
427726,105,rita753,no
427726,105,helene127,no
427726,105,mariejosphe371,no
427726,105,denis635,no
427726,105,deborah262,no
427726,105,laura426,no
427726,105,nancy658,no
427726,105,tuyet289,no
424455,34,dianne317,no
424455,34,norman678,no
424455,34,andr680,no
424455,34,alexandra137,no
424455,34,sebastien543,no
424455,34,dan811,no
424455,34,kiepma,no
424455,34,frank3558782,no
424455,34,christopher517,no
424455,34,kivaatconferece199,no
424455,34,gooddogg,no
424455,34,karen679,no
424455,34,trolltech446,no
424455,34,tim155,no
424455,34,carien353,no
424455,34,karen179,no
424455,34,meghanrose523,no
424455,34,francoise244,no
424455,34,nullplu,no
424455,34,charles465,no
424455,34,janeedward931,no
424455,34,severin885,no
424455,34,andreas442,no
424455,34,katherine421,no
424455,34,michael7279404,no
424455,34,lkb,no
424455,34,erin484,no
424455,34,james134,no
424455,34,hoo,no
424455,34,susanna908,no
424455,34,WHY,no
424455,34,shonaandmarc362,no
424455,34,obay164,no
424455,34,kate574,no
430408,36,navaro446,no
430408,36,howard701,no
430408,36,andreas238,no
430408,36,steven325,no
430408,36,darren213,no
430408,36,valandderek284,no
430408,36,jonathan576,no
430408,36,jennifer4265243,no
430408,36,jeanine398,no
430408,36,PreethaSrin,no
430408,36,je,no
430408,36,olav993,no
430408,36,lesquennevaisschoo985,no
430408,36,lt618,no
430408,36,brent937,no
430408,36,carly562,no
430408,36,denise3100154,no
430408,36,jonathan883,no
430408,36,eva232,no
430408,36,karen352,no
430408,36,roberto567,no
430408,36,lisada,no
430408,36,ruth868,no
430408,36,saveriomirodd,no
430408,36,petter841,no
430408,36,james138,no
430408,36,keryn770,no
430408,36,brittmarie926,no
430408,36,victor722,no
430408,36,dolfbek,no
430408,36,kimberly725,no
430408,36,simon465,no
430408,36,arend622,no
430408,36,scot299,no
430408,36,darren385,no
430408,36,trond734,no
431960,36,emile690,no
431960,36,eliasdebba,no
431960,36,leigh974,no
431960,36,matt564,no
431960,36,stuart592,no
431960,36,ronald884,no
431960,36,sarah5703240,no
431960,36,moin732,no
431960,36,ray474,no
431960,36,richard459,no
431960,36,pureum810,no
431960,36,eleanor140,no
431960,36,ben624,no
431960,36,saied948,no
431960,36,CP,no
431960,36,tania202,no
431960,36,abdullah285,no
431960,36,trolltech446,no
431960,36,mike586,no
431960,36,rihab414,no
431960,36,joedonna975,no
431960,36,justin367,no
431960,36,abbas831,no
431960,36,max489,no
431960,36,maryanne572,no
431960,36,tone751,no
431960,36,pamela212,no
431960,36,laurent597,no
431960,36,collinferr,no
431960,36,sharon991,no
431960,36,arlene979,no
431960,36,james234,no
431960,36,ryan620,no
431960,36,scott634,no
431960,36,harry545,no
431960,36,michael128,no
431223,342,michael1456712,no
431223,342,rita678,no
431223,342,zanna139,no
431223,342,daniel471,no
431223,342,richard953,no
431223,342,isabel631,no
431223,342,simeon232,no
431223,342,isabelle282,no
431223,342,andrew598,no
431223,342,lushfa,no
431223,342,ola511,no
431223,342,marjorie202,no
431223,342,amun866,no
431223,342,ahkila,no
431223,342,jennifer112,no
431223,342,carlo525,no
431223,342,derrickleon,no
431223,342,diane116,no
431223,342,leclerc981,no
431223,342,paul204,no
431223,342,andrea2493389,no
431223,342,dawn502,no
431223,342,killa661,no
431223,342,ralph442,no
431223,342,garnet344,no
431223,342,sudhar,no
431223,342,irene923,no
431223,342,holly882,no
431223,342,amy419,no
431223,342,penny977,no
431223,342,alicia709,no
431223,342,sarah3852237,no
431223,342,jenny,no
431223,342,susan535,no
431223,342,baraka461,no
431223,342,george388,no
431223,342,jill778,no
431223,342,doug507,no
431223,342,lauren5185328,no
431223,342,johanne267,no
431223,342,heidi396,no
431223,342,diana712,no
431223,342,kathryn7444306,no
431223,342,andrea101,no
431223,342,mike751,no
431223,342,jennifer4592444,no
431223,342,lauren148,no
431223,342,renee684,no
431223,342,bonnieandsteve581,no
431223,342,jessica264,no
431223,342,sara341,no
431223,342,soeri,no
431223,342,lyn700,no
431223,342,lauren841,no
431223,342,billwilde,no
431223,342,cherie497,no
431223,342,quina420,no
431223,342,rachel5884301,no
431223,342,eric4045594,no
431223,342,kate577,no
431223,342,emily3293659,no
431223,342,amnestyinternational274,no
431223,342,bonnie363,no
431223,342,rhoen895,no
431223,342,DustinRya,no
431223,342,brian930,no
431223,342,tanya525,no
431223,342,amanda433,no
431223,342,JennyandPhilip,no
431223,342,courtneyandbob524,no
431223,342,nathan466,no
431223,342,matthew807,no
431223,342,kelsey845,no
431223,342,emily783,no
431223,342,LutherKiv,no
431223,342,mayur975,no
431223,342,jennifer5465349,no
431223,342,johanne859,no
431223,342,fucafor558,no
431223,342,lisa142,no
431223,342,michael722,no
431223,342,camille692,no
431223,342,drsgrt611,no
431223,342,patti720,no
431223,342,gail618,no
431223,342,carla447,no
431223,342,ross257,no
431223,342,ada564,no
431223,342,mate230,no
431223,342,julia925,no
431223,342,bill498,no
431223,342,gaurav760,no
431223,342,wayne250,no
431223,342,connie156,no
431223,342,codyandsophie580,no
431223,342,richard517,no
431223,342,charles209,no
431223,342,jennifer897,no
431223,342,christina688,no
431223,342,max904,no
431223,342,susan7995696,no
431223,342,jay565,no
431223,342,pari992,no
431223,342,brooke926,no
431223,342,charlene925,no
431223,342,jennifer4822301,no
431223,342,brandt892,no
431223,342,michele317,no
431223,342,laura118,no
431223,342,lisa873,no
431223,342,fred261,no
431223,342,inmemoryofmatthew422,no
431223,342,corbin103,no
431223,342,john513,no
431223,342,erik256,no
431223,342,oliver380,no
431223,342,linda4832328,no
431223,342,akio185,no
431223,342,meagan547,no
431223,342,amy794,no
431223,342,marina595,no
431223,342,jeff456,no
431223,342,ali865,no
431223,342,ileana645,no
431223,342,emily858,no
431223,342,julie984,no
431223,342,tobias225,no
431223,342,jane743,no
431223,342,bettinaramesh531,no
431223,342,neil543,no
431223,342,james8842706,no
431223,342,michiel799,no
431223,342,karin990,no
431223,342,jill383,no
431223,342,antonia858,no
431223,342,tamar676,no
431223,342,johanna435,no
431223,342,melanie688,no
431223,342,sickmille,no
431223,342,joslene357,no
431223,342,marykatherine210,no
431223,342,amelia850,no
431223,342,kees936,no
431223,342,issei800,no
431223,342,pippa969,no
431223,342,andrewandchristine604,no
431223,342,1122chelse,no
431223,342,miroslava161,no
431223,342,katherine146,no
431223,342,peng576,no
431223,342,renemaye,no
431223,342,john864,no
431223,342,vernon422,no
431223,342,kerstinandtil,no
431223,342,xaro,no
431223,342,werner642,no
431223,342,ursula372,no
431223,342,eirik375,no
431223,342,olemartin529,no
431223,342,luther268,no
431223,342,isamu900,no
431223,342,john3748106,no
431223,342,daniel503,no
431223,342,patrick731,no
431223,342,greg172,no
431223,342,adam257,no
431223,342,marijn523,no
431223,342,joe132,no
431223,342,peter958,no
431223,342,jon415,no
431223,342,judith632,no
431223,342,sommerkatj,no
431223,342,klara838,no
431223,342,tina7339839,no
431223,342,harsha837,no
431223,342,jeanette925,no
431223,342,peter7929777,no
431223,342,rachel819,no
431223,342,christina963,no
431223,342,louise6880863,no
431223,342,michael312,no
431223,342,stuart266,no
431223,342,sabine124,no
431223,342,johngree,no
431223,342,eric404,no
431223,342,harald776,no
431223,342,eve606,no
431223,342,arjan666,no
431223,342,joe512,no
431223,342,mal699,no
431223,342,ania803,no
431223,342,virginia401,no
431223,342,shannon653,no
431223,342,jeff957,no
431223,342,janice588,no
431223,342,nauman146,no
431223,342,margaret513,no
431223,342,leslie566,no
431223,342,dankreuge,no
431223,342,parrish409,no
431223,342,fabiana935,no
431223,342,chris238,no
431223,342,vanessa186,no
431223,342,mike503,no
431223,342,kerry487,no
431223,342,kimberly862,no
431223,342,amy397,no
431223,342,richard105,no
431223,342,andreas880,no
431223,342,kivastuar,no
431223,342,tanaz829,no
431223,342,erika194,no
431223,342,giancarlo762,no
431223,342,carolinemc8,no
431223,342,christian990,no
431223,342,mattparkin,no
431223,342,mark5695302,no
431223,342,delphine961,no
431223,342,svein801,no
431223,342,abigail940,no
431223,342,john8234855,no
431223,342,david771,no
431223,342,dawn106,no
431223,342,kurt962,no
431223,342,angus723,no
431223,342,suzanne106,no
431223,342,kathleen601,no
431223,342,michelle3710676,no
431223,342,shawn461,no
431223,342,michael555,no
431223,342,valerie977,no
431223,342,originalcongregatio862,no
431223,342,alita685,no
431223,342,auosz855,no
431223,342,kealing8thgraders734,no
431223,342,lara915,no
431223,342,martinahinderk973,no
431223,342,kathleen730,no
431223,342,francesco642,no
431223,342,frances773,no
431223,342,christi951,no
431223,342,dawn808,no
431223,342,eastcoastschooloflan812,no
431223,342,jerryandmartha139,no
431223,342,laura140,no
431223,342,thomas461,no
431223,342,annkristin799,no
431223,342,lisa547,no
431223,342,laura423,no
431223,342,hanna629,no
431223,342,michael9530533,no
431223,342,marileena528,no
431223,342,angela367,no
431223,342,erin356,no
431223,342,leifharal,no
431223,342,robyn647,no
431223,342,lori8138628,no
431223,342,eugenie599,no
431223,342,collin944,no
431223,342,matthew105,no
431223,342,sheryl380,no
431223,342,elena860,no
431223,342,yolande791,no
431223,342,julie803,no
431223,342,kateandleon793,no
431223,342,frank9863275,no
431223,342,kota354,no
431223,342,wendy787,no
431223,342,sharon418,no
431223,342,michele279,no
431223,342,hal219,no
431223,342,jill534,no
431223,342,donna612,no
431223,342,margrit750,no
431223,342,eric7895446,no
431223,342,craig763,no
431223,342,rick171,no
431223,342,jamesjason249,no
431223,342,brian448,no
431223,342,dvdrtrg,no
431223,342,oja,no
431223,342,srenchr193,no
431223,342,themerringer,no
431223,342,nancy267,no
431223,342,jeremy540,no
431223,342,pieterandmarie,no
431223,342,sue376,no
431223,342,alen127,no
431223,342,wojciech881,no
431223,342,margaret717,no
431223,342,trisha278,no
431223,342,zach996,no
431223,342,bryan645,no
431223,342,hugo668,no
431223,342,lise494,no
431223,342,gooddogg,no
431223,342,petra582,no
431223,342,WCC,no
431223,342,scottm,no
431223,342,julia778,no
431223,342,renato502,no
431223,342,sue255,no
431223,342,kathleen545,no
431223,342,cheryl515,no
431223,342,jeanluc559,no
431223,342,anandhi321,no
431223,342,maureen648,no
431223,342,nate9152,no
431223,342,michele469,no
431223,342,peter2429102,no
431223,342,kozo681,no
431223,342,safeer913,no
431223,342,bruce148,no
431223,342,shirley341,no
431223,342,gabi228,no
431223,342,kaeley937,no
431223,342,jeanieandeb780,no
431223,342,mary639,no
431223,342,zach973,no
431223,342,ingrid172,no
431223,342,betty141,no
431223,342,justin511,no
431223,342,wayne822,no
431223,342,katelyn695,no
431223,342,Goofines,no
431223,342,robert421,no
431223,342,davidjperkin,no
431223,342,michele168,no
431223,342,kacee704,no
431223,342,nv,no
431223,342,patricia344,no
431223,342,charles631,no
431223,342,kathleen920,no
431223,342,chipinforchang,no
431223,342,stephanie464,no
431223,342,hungrycactu,no
431223,342,linda5459528,no
431223,342,yusuke846,no
431223,342,petrea737,no
431223,342,anita6742354,no
431223,342,simo485,no
431223,342,inga486,no
429396,84,sunil893,no
429396,84,jamesclayton948,no
429396,84,nikolai,no
429396,84,dennisli,no
429396,84,andrew2106463,no
429396,84,lindsaycarlso,no
429396,84,FrequentMile,no
429396,84,cristian552,no
429396,84,eric144,no
429396,84,Schascho,no
429396,84,debbie164,no
429396,84,adam990,no
429396,84,lunalun,no
429396,84,jama,no
429396,84,roger197,no
429396,84,mark776,no
429396,84,mullet,no
429396,84,kivanewyor,no
429396,84,mark446,no
429396,84,theohordij,no
429396,84,dominic696,no
429396,84,paul383,no
429396,84,matt292,no
429396,84,trogdorfamily762,no
429396,84,lt618,no
429396,84,pete607,no
429396,84,dennis,no
429396,84,andrew7632849,no
429396,84,marek565,no
429396,84,alexander578,no
429396,84,paul213,no
429396,84,Oliver1030,no
429396,84,9470,no
429396,84,ed857,no
429396,84,alexle,no
429396,84,mertens,no
429396,84,nitin314,no
429396,84,bmara,no
429396,84,jensdamsgaardvana,no
429396,84,michael291,no
429396,84,grace544,no
429396,84,horsegu,no
429396,84,r392,no
429396,84,sally582,no
429396,84,timothy157,no
429396,84,trolltech446,no
429396,84,divingdoc3,no
429396,84,jillian164,no
429396,84,ray1249143,no
429396,84,lisa2929140,no
429396,84,kbp780,no
429396,84,steve680,no
429396,84,max512,no
429396,84,memjs,no
429396,84,andrea655,no
429396,84,manuel770,no
429396,84,henry874,no
429396,84,worldloveorganizatio,no
429396,84,TheCorrectChang,no
429396,84,roberto360,no
429396,84,jon270,no
429396,84,ziba869,no
429396,84,interaccionor,no
429396,84,dragos,no
429396,84,emofun,no
429396,84,joseandres645,no
429396,84,gary903,no
429396,84,vic585,no
429396,84,berline,no
429396,84,AndAboutTimeTo,no
429396,84,bruno591,no
429396,84,dany954,no
429396,84,wayne612,no
429396,84,travismoor,no
429396,84,mishcondereya612,no
429396,84,joel389,no
429396,84,oregonfirewall,no
429396,84,harald340,no
429396,84,christopher736,no
429396,84,mark705,no
429396,84,ludger937,no
429396,84,margaret285,no
429396,84,cansforcharity496,no
429396,84,morten969,no
432570,63,teresaandric,no
432570,63,michael861,no
432570,63,max512,no
432570,63,johnquinnhal,no
432570,63,bryant300,no
432570,63,rebecca349,no
432570,63,barbara561,no
432570,63,mark158,no
432570,63,kathryn506,no
432570,63,mariano371,no
432570,63,roland735,no
432570,63,teresa230,no
432570,63,rosalind381,no
432570,63,andrewhoffma,no
432570,63,nicolabarozz,no
432570,63,patrick405,no
432570,63,cansforcharity496,no
432570,63,mark608,no
432570,63,richard806,no
432570,63,hansel499,no
432570,63,sandy328,no
432570,63,expiringloansonly359,no
432570,63,shirley190,no
432570,63,vernon422,no
432570,63,martha996,no
432570,63,sandeepsingh285,no
432570,63,rebecca775,no
432570,63,emily496,no
432570,63,foreclosedjapa,no
432570,63,rafael242,no
432570,63,mika607,no
432570,63,johannes581,no
432570,63,yunchu363,no
432570,63,mootinato,no
432570,63,daniel9037240,no
432570,63,chris370,no
432570,63,romand214,no
432570,63,harshavardhan946,no
432570,63,karin6,no
432570,63,Sabbelbine72,no
432570,63,anssi567,no
432570,63,betty173,no
432570,63,walterlyndal866,no
432570,63,jamshed985,no
432570,63,sarah5583551,no
432570,63,james647,no
432570,63,samantha883,no
432570,63,laurent593,no
432570,63,seekin,no
432570,63,jason375,no
432570,63,anne8548979,no
432570,63,dragos,no
432570,63,larserik793,no
432570,63,paolo790,no
432570,63,linda116,no
432570,63,kalevi933,no
432570,63,kevsmob750,no
432570,63,EntrepreneursForAfric,no
432570,63,jouko194,no
432570,63,anette345,no
432570,63,auni790,no
432570,63,toomanyexpirie,no
432570,63,helen682,no
430837,26,daniel653,no
430837,26,christopher517,no
430837,26,naomi507,no
430837,26,tom510,no
430837,26,chantell,no
430837,26,flateri,no
430837,26,henry220,no
430837,26,idaelinelippert282,no
430837,26,jochen626,no
430837,26,karen998,no
430837,26,jeroen383,no
430837,26,john715,no
430837,26,konfirmanden2010675,no
430837,26,fabian421,no
430837,26,bt,no
430837,26,stephan222,no
430837,26,brett472,no
430837,26,chrisandsally474,no
430837,26,jaakko243,no
430837,26,kimberly725,no
430837,26,jouko194,no
430837,26,expiringloansonly359,no
430837,26,479,no
430837,26,auni790,no
430837,26,toomanyexpirie,no
430837,26,seekin,no
432569,63,peter7266288,no
